,zip,zip add,Lat,Lng
1919,64754,"64754, Germany",49.5714029,9.06392
1920,9496,"09496, Germany",50.60886439999999,13.1846783
1921,82362,"82362, Germany",47.8455338,11.1563609
1922,12305,"12305, Germany",52.4052302,13.399936
1923,94339,"94339, Germany",48.7730144,12.5327868
1924,9599,"09599, Germany",50.90938629999999,13.3291918
1925,1816,"01816, Germany",50.8484584,13.9407149
1926,8499,"08499, Germany",50.6240772,12.2624314
1927,31311,"31311, Germany",52.4589396,10.1603184
1928,29699,"29699, Germany",52.904597,9.658177799999999
1929,90518,"90518, Germany",49.3860138,11.376417
1930,8056,"08056, Germany",50.7017384,12.4951376
1931,8525,"08525, Germany",50.5071184,12.1363628
1932,79879,"79879, Germany",47.8406911,8.4254331
1933,27243,"27243, Germany",52.9091463,8.5870541
1934,55571,"55571, Germany",49.7646244,7.7042774
1935,63505,"63505, Germany",50.1918303,9.052648
1936,52396,"52396, Germany",50.6343729,6.4583081
1937,63872,"63872, Germany",49.8824801,9.2934551
1938,30419,"30419, Germany",52.4089418,9.669391599999999
1939,54608,"54608, Germany",50.2403104,6.287014399999999
1940,76857,"76857, Germany",49.1622792,7.9587265
1941,22393,"22393, Germany",53.6514412,10.1204336
1942,82287,"82287, Germany",48.1637886,11.1326575
1943,47804,"47804, Germany",51.3175676,6.5274645
1944,69427,"69427, Germany",49.5327346,9.2058172
1945,63679,"63679, Germany",50.5074082,9.142050099999999
1946,85661,"85661, Germany",48.16914879999999,11.9135267
1947,51645,"51645, Germany",50.98946979999999,7.526984100000001
1948,67067,"67067, Germany",49.4603474,8.402137
1949,36318,"36318, Germany",50.6966878,9.326366799999999
1950,65388,"65388, Germany",50.1024214,8.074002
1951,76835,"76835, Germany",49.2501143,8.0733044
1952,21360,"21360, Germany",53.28263339999999,10.3438053
1953,99817,"99817, Germany",50.9856643,10.3144599
1954,64521,"64521, Germany",49.9056025,8.4598122
1955,67308,"67308, Germany",49.6419417,8.1341598
1956,93413,"93413, Germany",49.2081822,12.6742256
1957,35619,"35619, Germany",50.4907592,8.3980711
1958,39393,"39393, Germany",52.08623590000001,11.1198458
1959,22041,"22041, Germany",53.5754959,10.0807485
1960,16767,"16767, Germany",52.7223891,13.1915942
1961,86807,"86807, Germany",48.0262862,10.7345072
1962,56269,"56269, Germany",50.5411897,7.6700466
1963,54293,"54293, Germany",49.795724,6.679026899999999
1964,12621,"12621, Germany",52.50511179999999,13.5883966
1965,26133,"26133, Germany",53.1015899,8.219192699999999
1966,48496,"48496, Germany",52.4025974,7.6408948
1967,54617,"54617, Germany",50.148329,6.171408
1968,53179,"53179, Germany",50.6600271,7.1834096
1969,25709,"25709, Germany",53.9563265,8.982815700000002
1970,78315,"78315, Germany",47.7488846,8.9780826
1971,6259,"06259, Germany",51.3129637,11.9331444
1972,65549,"65549, Germany",50.38413389999999,8.0679509
1973,94086,"94086, Germany",48.4523005,13.2060314
1974,25469,"25469, Germany",53.6217669,9.8222167
1975,4651,"04651, Germany",51.1354419,12.6417913
1976,26936,"26936, Germany",53.41159949999999,8.3642564
1977,40878,"40878, Germany",51.2964433,6.8506277
1978,4687,"04687, Germany",51.2878672,12.7582113
1979,4229,"04229, Germany",51.322446,12.3379646
1980,57520,"57520, Germany",50.70793159999999,7.9818499
1981,74336,"74336, Germany",49.0785978,9.0871344
1982,64743,"64743, Germany",49.5676213,8.9737975
1983,29553,"29553, Germany",53.1336659,10.4896309
1984,1683,"01683, Germany",51.0799296,13.3231137
1985,23769,"23769, Germany",54.47005369999999,11.132927
1986,49692,"49692, Germany",52.81052099999999,8.1140444
1987,63825,"63825, Germany",50.0888541,9.239666
1988,65187,"65187, Germany",50.0588518,8.2332638
1989,36208,"36208, Germany",50.9499609,10.0275968
1990,67435,"67435, Germany",49.3281431,8.2105724
1991,48683,"48683, Germany",52.0790306,7.016540399999999
1992,82201,"82201, Germany",42.0587891,-104.9529775
1993,56745,"56745, Germany",50.3943899,7.172774100000001
1994,19288,"19288, Germany",53.3371308,11.4679788
1995,34593,"34593, Germany",51.03675579999999,9.5124876
1996,26506,"26506, Germany",53.5768531,7.164471600000001
1997,28870,"28870, Germany",53.11703499999999,9.118623099999999
1998,67693,"67693, Germany",49.45474859999999,7.9115088
1999,12205,"12205, Germany",52.4331886,13.2980095
2000,57462,"57462, Germany",51.0492854,7.891666499999999
2001,8412,"08412, Germany",50.7410097,12.3756777
2002,57518,"57518, Germany",50.7727981,7.8736846
2003,45879,"45879, Germany",51.5084358,7.097707
2004,23560,"23560, Germany",53.8202452,10.6357577
2005,12526,"12526, Germany",52.3996803,13.5746763
2006,24640,"24640, Germany",53.87721209999999,9.983301800000001
2007,39249,"39249, Germany",51.9666346,11.8803131
2008,14467,"14467, Germany",52.39976910000001,13.0665558
2009,40724,"40724, Germany",51.1770783,6.957192399999999
2010,84155,"84155, Germany",48.4017584,12.39452
2011,69437,"69437, Germany",49.4008295,9.080799899999999
2012,32425,"32425, Germany",52.3362299,8.8907884
2013,86554,"86554, Germany",48.577912,11.0793128
2014,61389,"61389, Germany",50.2593205,8.434718199999999
2015,19071,"19071, Germany",53.6724127,11.2853142
2016,76532,"76532, Germany",48.7995549,8.209163
2017,19065,"19065, Germany",53.6176227,11.542476
2018,32825,"32825, Germany",51.9487215,9.0623357
2019,78564,"78564, Germany",48.1459791,8.8101728
2020,51381,"51381, Germany",51.077701,7.0383204
2021,13125,"13125, Germany",52.6325588,13.4775758
2022,17121,"17121, Germany",53.99776379999999,13.1546969
2023,24861,"24861, Germany",54.3763991,9.3149327
2024,16259,"16259, Germany",52.798072,14.015775
2025,15528,"15528, Germany",52.3423472,13.8746401
2026,24808,"24808, Germany",54.23128029999999,9.6850726
2027,55431,"55431, Germany",44.82969749999999,-93.33123169999999
2028,4683,"04683, Germany",51.2787522,12.591811
2029,69254,"69254, Germany",49.2452337,8.6801088
2030,6846,"06846, Germany",51.8450213,12.194834
2031,95197,"95197, Germany",50.2818343,11.7482246
2032,63808,"63808, Germany",49.9649179,9.201775800000002
2033,66996,"66996, Germany",49.0901357,7.673026099999999
2034,59192,"59192, Germany",51.6159437,7.616799500000001
2035,32130,"32130, Germany",52.14755760000001,8.54772
2036,46147,"46147, Germany",51.5433613,6.8212626
2037,23719,"23719, Germany",54.044024,10.530883
2038,67061,"67061, Germany",49.4692143,8.4520572
2039,72639,"72639, Germany",48.5537143,9.371984699999999
2040,63897,"63897, Germany",49.6752585,9.308805999999999
2041,24986,"24986, Germany",54.6741545,9.6049696
2042,19309,"19309, Germany",53.0831507,11.4981465
2043,88662,"88662, Germany",47.7654618,9.1450009
2044,76534,"76534, Germany",48.7167713,8.2354612
2045,28327,"28327, Germany",53.0725631,8.9277404
2046,8107,"08107, Germany",50.5927385,12.5466196
2047,73453,"73453, Germany",48.912656,9.980964199999999
2048,31224,"31224, Germany",52.3307295,10.2732008
2049,57299,"57299, Germany",50.741672,8.098353099999999
2050,24989,"24989, Germany",54.77923089999999,9.6799897
2051,7570,"07570, Germany",50.7788646,12.0182152
2052,67586,"67586, Germany",49.7818907,8.24659
2053,32289,"32289, Germany",52.2372464,8.490898
2054,34270,"34270, Germany",51.27897350000001,9.3613856
2055,66440,"66440, Germany",49.2390311,7.259486700000001
2056,71739,"71739, Germany",48.9362504,9.021961899999999
2057,1979,"01979, Germany",51.5004514,13.7399363
2058,76332,"76332, Germany",48.79780359999999,8.4426317
2059,76437,"76437, Germany",48.862603,8.1769679
2060,18469,"18469, Germany",54.2675634,12.8175795
2061,66115,"66115, Germany",49.2866609,6.9831414
2062,72516,"72516, Germany",48.0743365,9.296808799999999
2063,59556,"59556, Germany",51.7130927,8.3330167
2064,95346,"95346, Germany",50.1639835,11.5057598
2065,70372,"70372, Germany",48.8007971,9.2257416
2066,66589,"66589, Germany",49.3720861,7.0909435
2067,30823,"30823, Germany",52.4158598,9.585015199999999
2068,24997,"24997, Germany",54.6799243,9.3202905
2069,27568,"27568, Germany",53.5660014,8.566356899999999
2070,8328,"08328, Germany",50.5334887,12.5414645
2071,47239,"47239, Germany",51.3948213,6.6518329
2072,95615,"95615, Germany",50.0145062,12.1116987
2073,31241,"31241, Germany",52.2627117,10.193176
2074,7422,"07422, Germany",50.645836,11.2508826
2075,39615,"39615, Germany",52.8877708,11.7523292
2076,54534,"54534, Germany",50.0364817,6.787531
2077,91238,"91238, Germany",49.4453626,11.4006127
2078,23566,"23566, Germany",53.8712446,10.7406857
2079,34260,"34260, Germany",51.2830458,9.6168464
2080,41468,"41468, Germany",51.1615558,6.774528999999999
2081,18374,"18374, Germany",54.4315943,12.7909727
2082,97422,"97422, Germany",50.0565964,10.2332027
2083,9648,"09648, Germany",50.970958,12.9761119
2084,95515,"95515, Germany",49.89051749999999,11.3417667
2085,19273,"19273, Germany",53.25568390000001,10.9455174
2086,24649,"24649, Germany",53.957783,9.9046276
2087,45468,"45468, Germany",51.4262774,6.882684599999999
2088,97421,"97421, Germany",50.0444878,10.2258398
2089,91344,"91344, Germany",49.8477375,11.3468589
2090,28876,"28876, Germany",53.0791242,9.0474256
2091,88454,"88454, Germany",48.0260015,9.78734
2092,75391,"75391, Germany",48.68785159999999,8.828075199999999
2093,59964,"59964, Germany",51.21560789999999,8.6606583
2094,60437,"60437, Germany",50.19952989999999,8.6818147
2095,21391,"21391, Germany",53.2477506,10.3535884
2096,69181,"69181, Germany",49.3474363,8.7126367
2097,22941,"22941, Germany",53.7215478,10.260844
2098,16307,"16307, Germany",53.23690149999999,14.3741387
2099,39164,"39164, Germany",52.0700231,11.3688749
2100,82057,"82057, Germany",47.9441316,11.4237607
2101,48619,"48619, Germany",52.1204646,7.1048718
2102,13587,"13587, Germany",52.5727454,13.1924182
2103,63526,"63526, Germany",50.1609845,8.9825749
2104,8134,"08134, Germany",50.6683488,12.6088829
2105,65589,"65589, Germany",50.4535614,8.0416714
2106,18439,"18439, Germany",54.30186879999999,13.0948125
2107,85250,"85250, Germany",48.3886651,11.255097
2108,18556,"18556, Germany",54.6439306,13.3453917
2109,23923,"23923, Germany",53.8318674,10.8715577
2110,75233,"75233, Germany",48.8201724,8.818508099999999
2111,67585,"67585, Germany",49.7680415,8.2669942
2112,12683,"12683, Germany",52.49816130000001,13.5581889
2113,67377,"67377, Germany",49.2895439,8.2679618
2114,36124,"36124, Germany",50.4712164,9.7141291
2115,55442,"55442, Germany",49.97604949999999,7.7497717
2116,46509,"46509, Germany",51.6652446,6.4424438
2117,50765,"50765, Germany",51.0242454,6.879553
2118,95336,"95336, Germany",50.1112691,11.3694164
2119,65929,"65929, Germany",50.1013479,8.538966
2120,81377,"81377, Germany",48.1059924,11.4864487
2121,42651,"42651, Germany",51.1705488,7.0922604
2122,18461,"18461, Germany",54.18562499999999,12.881755
2123,76327,"76327, Germany",48.9780878,8.5414949
2124,61169,"61169, Germany",50.3248933,8.74087
2125,88427,"88427, Germany",48.00301169999999,9.651028499999999
2126,6917,"06917, Germany",51.8346387,12.9829937
2127,45329,"45329, Germany",51.5108223,7.014328300000001
2128,44652,"44652, Germany",51.5247965,7.175943999999999
2129,48336,"48336, Germany",52.0113451,8.0590295
2130,78727,"78727, Germany",48.290201,8.560450099999999
2131,93096,"93096, Germany",48.9379982,12.1893683
2132,64807,"64807, Germany",49.9043456,8.8212832
2133,85368,"85368, Germany",48.4706135,11.9405726
2134,60318,"60318, Germany",50.1252751,8.6869633
2135,1468,"01468, Germany",51.16768399999999,13.6637681
2136,66773,"66773, Germany",49.3109481,6.8328298
2137,2625,"02625, Germany",51.1815867,14.4230008
2138,63667,"63667, Germany",50.43432379999999,9.0103069
2139,15712,"15712, Germany",52.3007686,13.7146552
2140,55218,"55218, Germany",49.96434259999999,8.0716653
2141,64367,"64367, Germany",49.8058622,8.6917536
2142,21227,"21227, Germany",53.3362201,9.9734979
2143,54426,"54426, Germany",49.7605212,6.9527975
2144,54313,"54313, Germany",49.8913948,6.6974342
2145,25876,"25876, Germany",54.4022926,9.193772200000002
2146,92364,"92364, Germany",49.215725,11.5378983
2147,73663,"73663, Germany",48.8612691,9.4685245
2148,27404,"27404, Germany",53.2679831,9.2725744
2149,1259,"01259, Germany",51.0009506,13.8564276
2150,94501,"94501, Germany",48.5698499,13.0693851
2151,89438,"89438, Germany",48.50875689999999,10.5268018
2152,34359,"34359, Germany",51.4939455,9.5954672
2153,73560,"73560, Germany",48.82173909999999,9.916113099999999
2154,26655,"26655, Germany",53.2782834,7.9322363
2155,36103,"36103, Germany",50.4228256,9.5655737
2156,25479,"25479, Germany",53.7589783,9.923999
2157,86551,"86551, Germany",48.4425292,11.1182466
2158,60388,"60388, Germany",50.1567167,8.7681275
2159,96237,"96237, Germany",50.2235299,11.0624101
2160,1809,"01809, Germany",50.9533266,13.8547751
2161,27446,"27446, Germany",53.3996924,9.2582355
2162,73035,"73035, Germany",48.6934063,9.637832
2163,71065,"71065, Germany",48.71082260000001,9.0522388
2164,49186,"49186, Germany",52.1406115,8.0410329
2165,1855,"01855, Germany",50.9730657,14.2730156
2166,63762,"63762, Germany",49.9210916,9.0714993
2167,37242,"37242, Germany",51.2715595,9.9419582
2168,96103,"96103, Germany",49.925399,10.8739274
2169,38518,"38518, Germany",52.5031666,10.5145813
2170,36414,"36414, Germany",50.8164917,9.9797317
2171,53721,"53721, Germany",50.80004539999999,7.2118403
2172,35580,"35580, Germany",50.5286248,8.486321
2173,35066,"35066, Germany",51.0800893,8.782397
2174,31688,"31688, Germany",52.2892265,9.1536624
2175,46119,"46119, Germany",51.5186688,6.8821559
2176,37235,"37235, Germany",51.2033004,9.7496137
2177,53894,"53894, Germany",50.5950421,6.6254941
2178,34519,"34519, Germany",51.3353331,8.7531935
2179,9350,"09350, Germany",50.7547759,12.6271536
2180,53498,"53498, Germany",50.4991766,7.2716486
2181,22846,"22846, Germany",53.70757680000001,9.974511
2182,88367,"88367, Germany",48.0255488,9.3806377
2183,49577,"49577, Germany",52.5410868,7.8714262
2184,22337,"22337, Germany",53.624604,10.0498354
2185,2827,"02827, Germany",51.1123561,14.9634276
2186,74177,"74177, Germany",49.237102,9.210148700000001
2187,99097,"99097, Germany",50.9508135,11.0716034
2188,82402,"82402, Germany",47.8139762,11.2735471
2189,19376,"19376, Germany",53.3181174,11.927909
2190,8340,"08340, Germany",50.5293301,12.7701222
2191,71101,"71101, Germany",48.6595376,9.061313
2192,45127,"45127, Germany",51.4556194,7.010454299999999
2193,29468,"29468, Germany",52.8907479,10.9563139
2194,67722,"67722, Germany",49.5732279,7.850755
2195,71636,"71636, Germany",48.8847044,9.1598129
2196,88175,"88175, Germany",47.5673751,9.8535614
2197,90547,"90547, Germany",49.3989019,10.9811563
2198,21382,"21382, Germany",53.3335989,10.4462192
2199,8223,"08223, Germany",50.4481309,12.3596591
2200,38835,"38835, Germany",51.9780039,10.7356558
2201,42399,"42399, Germany",51.2425128,7.2836846
2202,86562,"86562, Germany",48.6367488,11.2552364
2203,66625,"66625, Germany",49.5761651,7.0932417
2204,38154,"38154, Germany",52.2732142,10.7929697
2205,67705,"67705, Germany",49.3589516,7.7743278
2206,53925,"53925, Germany",50.52679860000001,6.5448019
2207,57392,"57392, Germany",51.1790374,8.2945396
2208,47226,"47226, Germany",51.4042577,6.7172779
2209,68647,"68647, Germany",49.6838775,8.393188799999999
2210,33803,"33803, Germany",51.9883767,8.3866415
2211,54167,"54167, Germany",na,na
2212,24963,"24963, Germany",54.6584899,9.382405799999999
2213,10783,"10783, Germany",52.4977075,13.3624562
2214,1477,"01477, Germany",51.0946097,13.9891512
2215,88074,"88074, Germany",47.7101687,9.5765278
2216,22850,"22850, Germany",53.6921392,9.995334399999999
2217,4357,"04357, Germany",51.3751912,12.4127633
2218,52249,"52249, Germany",50.8235705,6.2636408
2219,1558,"01558, Germany",51.2884296,13.5441928
2220,40549,"40549, Germany",51.233068,6.719087399999999
2221,79418,"79418, Germany",47.7596149,7.5975301
2222,49419,"49419, Germany",52.542475,8.571419700000002
2223,92637,"92637, Germany",49.67435200000001,12.1489451
2224,52538,"52538, Germany",51.0161092,5.981771300000001
2225,4827,"04827, Germany",51.35848679999999,12.6286071
2226,74918,"74918, Germany",49.2254606,8.7717304
2227,63584,"63584, Germany",50.24433,9.176983900000002
2228,58339,"58339, Germany",51.2665091,7.467771099999999
2229,24857,"24857, Germany",54.5044796,9.6094181
2230,36199,"36199, Germany",51.0143636,9.738924599999999
2231,54655,"54655, Germany",50.05755389999999,6.6013778
2232,26842,"26842, Germany",53.1362682,7.6188096
2233,46354,"46354, Germany",51.9450666,6.8682266
2234,87719,"87719, Germany",48.04951519999999,10.485095
2235,92665,"92665, Germany",49.7144555,12.1560627
2236,95163,"95163, Germany",50.0996427,11.8956109
2237,21493,"21493, Germany",53.55673059999999,10.5173448
2238,49163,"49163, Germany",52.4227864,8.2932658
2239,41844,"41844, Germany",51.1490546,6.245415299999999
2240,74564,"74564, Germany",49.1411309,10.0493208
2241,83088,"83088, Germany",47.6181133,12.1867855
2242,8349,"08349, Germany",50.4323597,12.6966658
2243,72474,"72474, Germany",48.1859489,9.130637799999999
2244,85598,"85598, Germany",48.09886600000001,11.7868056
2245,88281,"88281, Germany",47.7986342,9.7072779
2246,61276,"61276, Germany",50.3240694,8.4011696
2247,41379,"41379, Germany",51.2583557,6.1649406
2248,24226,"24226, Germany",54.37938430000001,10.2112853
2249,45219,"45219, Germany",51.36685960000001,6.9513739
2250,63801,"63801, Germany",50.019441,9.070157700000001
2251,83209,"83209, Germany",47.8573213,12.3945873
2252,34233,"34233, Germany",51.3502842,9.5262922
2253,38162,"38162, Germany",52.27194300000001,10.6896798
2254,32278,"32278, Germany",52.2251494,8.6566223
2255,63486,"63486, Germany",50.1797027,8.941871899999999
2256,83536,"83536, Germany",48.1482012,12.2628311
2257,25499,"25499, Germany",53.6797955,9.851254599999999
2258,4916,"04916, Germany",51.7208106,13.2298038
2259,15838,"15838, Germany",52.1352842,13.3708999
2260,56594,"56594, Germany",50.56843869999999,7.526503699999998
2261,32758,"32758, Germany",51.9561706,8.8251724
2262,35329,"35329, Germany",50.6983687,9.0717521
